I,V,T,t,incl,vel
4.341e-07,-0.007925,0.0,0.0,60.0,70.0
4.348e-07,-0.007731,0.0,0.0,60.0,70.0
4.351e-07,-0.007579,0.0,0.0,60.0,70.0
4.352e-07,-0.007425,0.0,0.0,60.0,70.0
4.363e-07,-0.007226,0.0,0.0,60.0,70.0
4.359e-07,-0.007074,0.0,0.0,60.0,70.0
4.36e-07,-0.006923,0.0,0.0,60.0,70.0
4.37e-07,-0.006726,0.0,0.0,60.0,70.0
4.367e-07,-0.006574,0.0,0.0,60.0,70.0
4.364e-07,-0.006425,0.0,0.0,60.0,70.0
4.38e-07,-0.006224,0.0,0.0,60.0,70.0
4.372e-07,-0.006079,0.0,0.0,60.0,70.0
4.378e-07,-0.005927,0.0,0.0,60.0,70.0
4.387e-07,-0.005728,0.0,0.0,60.0,70.0
4.386e-07,-0.005581,0.0,0.0,60.0,70.0
4.39e-07,-0.005427,0.0,0.0,60.0,70.0
4.398e-07,-0.005228,0.0,0.0,60.0,70.0
4.395e-07,-0.005078,0.0,0.0,60.0,70.0
4.394e-07,-0.004931,0.0,0.0,60.0,70.0
4.402e-07,-0.004732,0.0,0.0,60.0,70.0
4.403e-07,-0.004586,0.0,0.0,60.0,70.0
4.401e-07,-0.004438,0.0,0.0,60.0,70.0
4.409e-07,-0.00424,0.0,0.0,60.0,70.0
4.411e-07,-0.004091,0.0,0.0,60.0,70.0
4.408e-07,-0.003943,0.0,0.0,60.0,70.0
4.42e-07,-0.003747,0.0,0.0,60.0,70.0
4.422e-07,-0.003592,0.0,0.0,60.0,70.0
4.425e-07,-0.003441,0.0,0.0,60.0,70.0
4.431e-07,-0.003237,0.0,0.0,60.0,70.0
4.432e-07,-0.003095,0.0,0.0,60.0,70.0
4.431e-07,-0.002937,0.0,0.0,60.0,70.0
4.441e-07,-0.002734,0.0,0.0,60.0,70.0
4.44e-07,-0.002575,0.0,0.0,60.0,70.0
4.441e-07,-0.002423,0.0,0.0,60.0,70.0
4.448e-07,-0.002225,0.0,0.0,60.0,70.0
4.448e-07,-0.002079,0.0,0.0,60.0,70.0
4.447e-07,-0.001929,0.0,0.0,60.0,70.0
4.454e-07,-0.001731,0.0,0.0,60.0,70.0
4.459e-07,-0.001582,0.0,0.0,60.0,70.0
4.451e-07,-0.001433,0.0,0.0,60.0,70.0
4.465e-07,-0.001238,0.0,0.0,60.0,70.0
4.462e-07,-0.001084,0.0,0.0,60.0,70.0
4.464e-07,-0.0009301,0.0,0.0,60.0,70.0
4.477e-07,-0.0007325,0.0,0.0,60.0,70.0
4.471e-07,-0.0005823,0.0,0.0,60.0,70.0
4.469e-07,-0.0004372,0.0,0.0,60.0,70.0
4.481e-07,-0.0002385,0.0,0.0,60.0,70.0
4.479e-07,-8.953e-05,0.0,0.0,60.0,70.0
4.486e-07,6.431e-05,0.0,0.0,60.0,70.0
4.499e-07,0.0002667,0.0,0.0,60.0,70.0
4.495e-07,0.0004174,0.0,0.0,60.0,70.0
4.498e-07,0.000564,0.0,0.0,60.0,70.0
4.502e-07,0.0007628,0.0,0.0,60.0,70.0
4.503e-07,0.0009071,0.0,0.0,60.0,70.0
4.502e-07,0.001061,0.0,0.0,60.0,70.0
4.512e-07,0.001257,0.0,0.0,60.0,70.0
4.516e-07,0.001413,0.0,0.0,60.0,70.0
4.512e-07,0.001562,0.0,0.0,60.0,70.0
4.525e-07,0.001764,0.0,0.0,60.0,70.0
4.516e-07,0.001909,0.0,0.0,60.0,70.0
4.517e-07,0.002057,0.0,0.0,60.0,70.0
4.529e-07,0.002259,0.0,0.0,60.0,70.0
4.528e-07,0.00241,0.0,0.0,60.0,70.0
4.531e-07,0.002562,0.0,0.0,60.0,70.0
4.537e-07,0.002763,0.0,0.0,60.0,70.0
4.537e-07,0.002907,0.0,0.0,60.0,70.0
4.54e-07,0.003062,0.0,0.0,60.0,70.0
4.548e-07,0.003261,0.0,0.0,60.0,70.0
4.546e-07,0.003413,0.0,0.0,60.0,70.0
4.546e-07,0.003563,0.0,0.0,60.0,70.0
4.557e-07,0.003767,0.0,0.0,60.0,70.0
4.556e-07,0.003916,0.0,0.0,60.0,70.0
4.558e-07,0.004068,0.0,0.0,60.0,70.0
4.565e-07,0.004268,0.0,0.0,60.0,70.0
4.565e-07,0.004411,0.0,0.0,60.0,70.0
4.568e-07,0.004564,0.0,0.0,60.0,70.0
4.574e-07,0.004763,0.0,0.0,60.0,70.0
4.571e-07,0.004908,0.0,0.0,60.0,70.0
4.572e-07,0.005056,0.0,0.0,60.0,70.0
4.584e-07,0.005258,0.0,0.0,60.0,70.0
4.582e-07,0.005409,0.0,0.0,60.0,70.0
4.578e-07,0.005562,0.0,0.0,60.0,70.0
4.593e-07,0.005759,0.0,0.0,60.0,70.0
4.59e-07,0.005909,0.0,0.0,60.0,70.0
4.592e-07,0.006062,0.0,0.0,60.0,70.0
4.605e-07,0.006261,0.0,0.0,60.0,70.0
4.597e-07,0.006413,0.0,0.0,60.0,70.0
4.597e-07,0.006558,0.0,0.0,60.0,70.0
4.607e-07,0.006751,0.0,0.0,60.0,70.0
4.611e-07,0.0069,0.0,0.0,60.0,70.0
4.607e-07,0.007056,0.0,0.0,60.0,70.0
4.614e-07,0.007251,0.0,0.0,60.0,70.0
4.62e-07,0.007402,0.0,0.0,60.0,70.0
4.615e-07,0.007554,0.0,0.0,60.0,70.0
4.623e-07,0.007756,0.0,0.0,60.0,70.0
4.622e-07,0.007897,0.0,0.0,60.0,70.0
4.622e-07,0.008048,0.0,0.0,60.0,70.0
4.637e-07,0.00825,0.0,0.0,60.0,70.0
4.635e-07,0.008404,0.0,0.0,60.0,70.0
4.634e-07,0.008557,0.0,0.0,60.0,70.0
4.643e-07,0.008752,0.0,0.0,60.0,70.0
4.642e-07,0.008905,0.0,0.0,60.0,70.0
4.64e-07,0.00905,0.0,0.0,60.0,70.0
4.65e-07,0.009251,0.0,0.0,60.0,70.0
4.647e-07,0.009401,0.0,0.0,60.0,70.0
4.649e-07,0.009551,0.0,0.0,60.0,70.0
4.66e-07,0.009751,0.0,0.0,60.0,70.0
4.654e-07,0.009896,0.0,0.0,60.0,70.0
4.664e-07,0.0101,0.0,0.0,60.0,70.0
4.668e-07,0.01025,0.0,0.0,60.0,70.0
4.665e-07,0.0104,0.0,0.0,60.0,70.0
4.674e-07,0.0106,0.0,0.0,60.0,70.0
4.674e-07,0.01075,0.0,0.0,60.0,70.0
4.672e-07,0.0109,0.0,0.0,60.0,70.0
4.68e-07,0.01109,0.0,0.0,60.0,70.0
4.677e-07,0.01124,0.0,0.0,60.0,70.0
4.682e-07,0.01139,0.0,0.0,60.0,70.0
4.688e-07,0.0116,0.0,0.0,60.0,70.0
4.689e-07,0.01174,0.0,0.0,60.0,70.0
4.692e-07,0.01189,0.0,0.0,60.0,70.0
4.701e-07,0.01209,0.0,0.0,60.0,70.0
4.698e-07,0.01224,0.0,0.0,60.0,70.0
4.702e-07,0.0124,0.0,0.0,60.0,70.0
4.706e-07,0.01259,0.0,0.0,60.0,70.0
4.706e-07,0.01274,0.0,0.0,60.0,70.0
4.711e-07,0.01289,0.0,0.0,60.0,70.0
4.717e-07,0.0131,0.0,0.0,60.0,70.0
4.716e-07,0.01325,0.0,0.0,60.0,70.0
4.716e-07,0.0134,0.0,0.0,60.0,70.0
4.727e-07,0.0136,0.0,0.0,60.0,70.0
4.727e-07,0.01375,0.0,0.0,60.0,70.0
4.723e-07,0.0139,0.0,0.0,60.0,70.0
4.731e-07,0.01409,0.0,0.0,60.0,70.0
4.731e-07,0.01424,0.0,0.0,60.0,70.0
4.73e-07,0.01439,0.0,0.0,60.0,70.0
4.744e-07,0.01459,0.0,0.0,60.0,70.0
4.738e-07,0.01474,0.0,0.0,60.0,70.0
4.741e-07,0.01489,0.0,0.0,60.0,70.0
4.746e-07,0.01509,0.0,0.0,60.0,70.0
4.749e-07,0.01524,0.0,0.0,60.0,70.0
4.746e-07,0.01539,0.0,0.0,60.0,70.0
4.755e-07,0.01558,0.0,0.0,60.0,70.0
4.755e-07,0.01573,0.0,0.0,60.0,70.0
4.758e-07,0.01589,0.0,0.0,60.0,70.0
4.763e-07,0.01609,0.0,0.0,60.0,70.0
4.766e-07,0.01623,0.0,0.0,60.0,70.0
4.769e-07,0.01639,0.0,0.0,60.0,70.0
4.778e-07,0.01659,0.0,0.0,60.0,70.0
4.773e-07,0.01673,0.0,0.0,60.0,70.0
4.777e-07,0.01688,0.0,0.0,60.0,70.0
4.784e-07,0.01708,0.0,0.0,60.0,70.0
4.785e-07,0.01724,0.0,0.0,60.0,70.0
4.787e-07,0.01739,0.0,0.0,60.0,70.0
4.793e-07,0.01759,0.0,0.0,60.0,70.0
4.788e-07,0.01774,0.0,0.0,60.0,70.0
4.793e-07,0.01789,0.0,0.0,60.0,70.0
4.801e-07,0.01809,0.0,0.0,60.0,70.0
4.793e-07,0.01823,0.0,0.0,60.0,70.0
4.795e-07,0.01838,0.0,0.0,60.0,70.0
4.81e-07,0.01858,0.0,0.0,60.0,70.0
4.804e-07,0.01872,0.0,0.0,60.0,70.0
4.806e-07,0.01888,0.0,0.0,60.0,70.0
4.817e-07,0.01908,0.0,0.0,60.0,70.0
4.817e-07,0.01923,0.0,0.0,60.0,70.0
4.815e-07,0.01939,0.0,0.0,60.0,70.0
4.825e-07,0.01959,0.0,0.0,60.0,70.0
4.825e-07,0.01973,0.0,0.0,60.0,70.0
4.825e-07,0.01988,0.0,0.0,60.0,70.0
4.831e-07,0.02008,0.0,0.0,60.0,70.0
4.83e-07,0.02023,0.0,0.0,60.0,70.0
4.826e-07,0.02037,0.0,0.0,60.0,70.0
4.841e-07,0.02058,0.0,0.0,60.0,70.0
4.834e-07,0.02073,0.0,0.0,60.0,70.0
4.839e-07,0.02087,0.0,0.0,60.0,70.0
4.845e-07,0.02107,0.0,0.0,60.0,70.0
4.844e-07,0.02122,0.0,0.0,60.0,70.0
4.846e-07,0.02137,0.0,0.0,60.0,70.0
4.852e-07,0.02157,0.0,0.0,60.0,70.0
4.856e-07,0.02172,0.0,0.0,60.0,70.0
4.857e-07,0.02187,0.0,0.0,60.0,70.0
4.866e-07,0.02208,0.0,0.0,60.0,70.0
4.861e-07,0.02222,0.0,0.0,60.0,70.0
4.862e-07,0.02238,0.0,0.0,60.0,70.0
4.871e-07,0.02258,0.0,0.0,60.0,70.0
4.867e-07,0.02272,0.0,0.0,60.0,70.0
4.869e-07,0.02287,0.0,0.0,60.0,70.0
4.873e-07,0.02307,0.0,0.0,60.0,70.0
4.874e-07,0.02322,0.0,0.0,60.0,70.0
4.877e-07,0.02337,0.0,0.0,60.0,70.0
4.884e-07,0.02357,0.0,0.0,60.0,70.0
4.884e-07,0.02372,0.0,0.0,60.0,70.0
4.88e-07,0.02387,0.0,0.0,60.0,70.0
4.895e-07,0.02407,0.0,0.0,60.0,70.0
4.891e-07,0.02422,0.0,0.0,60.0,70.0
4.891e-07,0.02437,0.0,0.0,60.0,70.0
4.903e-07,0.02457,0.0,0.0,60.0,70.0
4.908e-07,0.02472,0.0,0.0,60.0,70.0
4.897e-07,0.02487,0.0,0.0,60.0,70.0
4.912e-07,0.02507,0.0,0.0,60.0,70.0
4.906e-07,0.02522,0.0,0.0,60.0,70.0
4.908e-07,0.02536,0.0,0.0,60.0,70.0
4.915e-07,0.02556,0.0,0.0,60.0,70.0
4.919e-07,0.02571,0.0,0.0,60.0,70.0
4.919e-07,0.02586,0.0,0.0,60.0,70.0
4.927e-07,0.02607,0.0,0.0,60.0,70.0
4.923e-07,0.02621,0.0,0.0,60.0,70.0
4.924e-07,0.02637,0.0,0.0,60.0,70.0
4.935e-07,0.02657,0.0,0.0,60.0,70.0
4.93e-07,0.02673,0.0,0.0,60.0,70.0
4.932e-07,0.02687,0.0,0.0,60.0,70.0
4.943e-07,0.02708,0.0,0.0,60.0,70.0
4.935e-07,0.02723,0.0,0.0,60.0,70.0
4.94e-07,0.02737,0.0,0.0,60.0,70.0
4.949e-07,0.02757,0.0,0.0,60.0,70.0
4.947e-07,0.02771,0.0,0.0,60.0,70.0
4.946e-07,0.02787,0.0,0.0,60.0,70.0
4.955e-07,0.02806,0.0,0.0,60.0,70.0
4.955e-07,0.02822,0.0,0.0,60.0,70.0
4.957e-07,0.02836,0.0,0.0,60.0,70.0
4.965e-07,0.02857,0.0,0.0,60.0,70.0
4.964e-07,0.02872,0.0,0.0,60.0,70.0
4.966e-07,0.02887,0.0,0.0,60.0,70.0
4.975e-07,0.02907,0.0,0.0,60.0,70.0
4.968e-07,0.02922,0.0,0.0,60.0,70.0
4.972e-07,0.02937,0.0,0.0,60.0,70.0
4.976e-07,0.02957,0.0,0.0,60.0,70.0
4.978e-07,0.02972,0.0,0.0,60.0,70.0
4.978e-07,0.02988,0.0,0.0,60.0,70.0
4.986e-07,0.03007,0.0,0.0,60.0,70.0
4.988e-07,0.03023,0.0,0.0,60.0,70.0
4.986e-07,0.03038,0.0,0.0,60.0,70.0
4.998e-07,0.03058,0.0,0.0,60.0,70.0
4.994e-07,0.03072,0.0,0.0,60.0,70.0
4.993e-07,0.03087,0.0,0.0,60.0,70.0
5.004e-07,0.03107,0.0,0.0,60.0,70.0
5.002e-07,0.03122,0.0,0.0,60.0,70.0
5.001e-07,0.03137,0.0,0.0,60.0,70.0
5.01e-07,0.03157,0.0,0.0,60.0,70.0
5.011e-07,0.03172,0.0,0.0,60.0,70.0
5.011e-07,0.03187,0.0,0.0,60.0,70.0
5.017e-07,0.03207,0.0,0.0,60.0,70.0
5.015e-07,0.03222,0.0,0.0,60.0,70.0
5.015e-07,0.03237,0.0,0.0,60.0,70.0
5.023e-07,0.03257,0.0,0.0,60.0,70.0
5.019e-07,0.03271,0.0,0.0,60.0,70.0
5.023e-07,0.03287,0.0,0.0,60.0,70.0
5.035e-07,0.03307,0.0,0.0,60.0,70.0
5.036e-07,0.03321,0.0,0.0,60.0,70.0
5.036e-07,0.03337,0.0,0.0,60.0,70.0
5.038e-07,0.03357,0.0,0.0,60.0,70.0
5.039e-07,0.03372,0.0,0.0,60.0,70.0
5.039e-07,0.03387,0.0,0.0,60.0,70.0
5.049e-07,0.03407,0.0,0.0,60.0,70.0
5.047e-07,0.03421,0.0,0.0,60.0,70.0
5.044e-07,0.03436,0.0,0.0,60.0,70.0
5.056e-07,0.03456,0.0,0.0,60.0,70.0
5.047e-07,0.03471,0.0,0.0,60.0,70.0
5.053e-07,0.03486,0.0,0.0,60.0,70.0
5.062e-07,0.03507,0.0,0.0,60.0,70.0
5.059e-07,0.03522,0.0,0.0,60.0,70.0
5.058e-07,0.03537,0.0,0.0,60.0,70.0
5.07e-07,0.03556,0.0,0.0,60.0,70.0
5.072e-07,0.03572,0.0,0.0,60.0,70.0
5.072e-07,0.03587,0.0,0.0,60.0,70.0
5.079e-07,0.03607,0.0,0.0,60.0,70.0
5.074e-07,0.03621,0.0,0.0,60.0,70.0
5.073e-07,0.03636,0.0,0.0,60.0,70.0
5.082e-07,0.03656,0.0,0.0,60.0,70.0
5.083e-07,0.03671,0.0,0.0,60.0,70.0
5.082e-07,0.03686,0.0,0.0,60.0,70.0
5.091e-07,0.03706,0.0,0.0,60.0,70.0
5.09e-07,0.03721,0.0,0.0,60.0,70.0
5.09e-07,0.03736,0.0,0.0,60.0,70.0
5.098e-07,0.03756,0.0,0.0,60.0,70.0
5.094e-07,0.03771,0.0,0.0,60.0,70.0
5.094e-07,0.03786,0.0,0.0,60.0,70.0
5.107e-07,0.03806,0.0,0.0,60.0,70.0
5.107e-07,0.03822,0.0,0.0,60.0,70.0
5.106e-07,0.03836,0.0,0.0,60.0,70.0
5.115e-07,0.03857,0.0,0.0,60.0,70.0
5.111e-07,0.03871,0.0,0.0,60.0,70.0
5.109e-07,0.03886,0.0,0.0,60.0,70.0
5.122e-07,0.03906,0.0,0.0,60.0,70.0
5.122e-07,0.03921,0.0,0.0,60.0,70.0
5.121e-07,0.03937,0.0,0.0,60.0,70.0
5.126e-07,0.03956,0.0,0.0,60.0,70.0
5.125e-07,0.03971,0.0,0.0,60.0,70.0
5.123e-07,0.03986,0.0,0.0,60.0,70.0
5.132e-07,0.04006,0.0,0.0,60.0,70.0
5.135e-07,0.04021,0.0,0.0,60.0,70.0
5.133e-07,0.04036,0.0,0.0,60.0,70.0
5.143e-07,0.04056,0.0,0.0,60.0,70.0
5.141e-07,0.04071,0.0,0.0,60.0,70.0
5.141e-07,0.04086,0.0,0.0,60.0,70.0
5.154e-07,0.04106,0.0,0.0,60.0,70.0
5.149e-07,0.04121,0.0,0.0,60.0,70.0
5.152e-07,0.04137,0.0,0.0,60.0,70.0
5.158e-07,0.04156,0.0,0.0,60.0,70.0
5.156e-07,0.04171,0.0,0.0,60.0,70.0
5.156e-07,0.04186,0.0,0.0,60.0,70.0
5.163e-07,0.04205,0.0,0.0,60.0,70.0
5.162e-07,0.04221,0.0,0.0,60.0,70.0
5.164e-07,0.04236,0.0,0.0,60.0,70.0
5.17e-07,0.04255,0.0,0.0,60.0,70.0
5.172e-07,0.0427,0.0,0.0,60.0,70.0
5.171e-07,0.04285,0.0,0.0,60.0,70.0
5.18e-07,0.04305,0.0,0.0,60.0,70.0
5.179e-07,0.0432,0.0,0.0,60.0,70.0
5.174e-07,0.04336,0.0,0.0,60.0,70.0
5.186e-07,0.04355,0.0,0.0,60.0,70.0
5.181e-07,0.04369,0.0,0.0,60.0,70.0
5.182e-07,0.04384,0.0,0.0,60.0,70.0
5.192e-07,0.04404,0.0,0.0,60.0,70.0
5.191e-07,0.0442,0.0,0.0,60.0,70.0
5.192e-07,0.04435,0.0,0.0,60.0,70.0
5.199e-07,0.04454,0.0,0.0,60.0,70.0
5.204e-07,0.04469,0.0,0.0,60.0,70.0
5.2e-07,0.04485,0.0,0.0,60.0,70.0
5.209e-07,0.04505,0.0,0.0,60.0,70.0
5.206e-07,0.0452,0.0,0.0,60.0,70.0
5.206e-07,0.04535,0.0,0.0,60.0,70.0
5.215e-07,0.04554,0.0,0.0,60.0,70.0
5.211e-07,0.04569,0.0,0.0,60.0,70.0
5.211e-07,0.04584,0.0,0.0,60.0,70.0
5.223e-07,0.04604,0.0,0.0,60.0,70.0
5.218e-07,0.04619,0.0,0.0,60.0,70.0
5.224e-07,0.04634,0.0,0.0,60.0,70.0
5.231e-07,0.04654,0.0,0.0,60.0,70.0
5.226e-07,0.04669,0.0,0.0,60.0,70.0
5.226e-07,0.04684,0.0,0.0,60.0,70.0
5.233e-07,0.04704,0.0,0.0,60.0,70.0
5.232e-07,0.04719,0.0,0.0,60.0,70.0
5.235e-07,0.04734,0.0,0.0,60.0,70.0
5.242e-07,0.04754,0.0,0.0,60.0,70.0
5.241e-07,0.04769,0.0,0.0,60.0,70.0
5.244e-07,0.04785,0.0,0.0,60.0,70.0
5.246e-07,0.04804,0.0,0.0,60.0,70.0
5.248e-07,0.04819,0.0,0.0,60.0,70.0
5.248e-07,0.04834,0.0,0.0,60.0,70.0
5.256e-07,0.04855,0.0,0.0,60.0,70.0
5.257e-07,0.0487,0.0,0.0,60.0,70.0
5.256e-07,0.04885,0.0,0.0,60.0,70.0
5.262e-07,0.04905,0.0,0.0,60.0,70.0
5.262e-07,0.0492,0.0,0.0,60.0,70.0
5.265e-07,0.04935,0.0,0.0,60.0,70.0
5.265e-07,0.04955,0.0,0.0,60.0,70.0
5.268e-07,0.0497,0.0,0.0,60.0,70.0
5.267e-07,0.04985,0.0,0.0,60.0,70.0
5.278e-07,0.05005,0.0,0.0,60.0,70.0
5.274e-07,0.0502,0.0,0.0,60.0,70.0
5.273e-07,0.05035,0.0,0.0,60.0,70.0
5.282e-07,0.05055,0.0,0.0,60.0,70.0
5.281e-07,0.0507,0.0,0.0,60.0,70.0
5.281e-07,0.05085,0.0,0.0,60.0,70.0
5.29e-07,0.05105,0.0,0.0,60.0,70.0
5.282e-07,0.0512,0.0,0.0,60.0,70.0
5.289e-07,0.05135,0.0,0.0,60.0,70.0
5.294e-07,0.05155,0.0,0.0,60.0,70.0
5.291e-07,0.0517,0.0,0.0,60.0,70.0
5.291e-07,0.05184,0.0,0.0,60.0,70.0
5.306e-07,0.05205,0.0,0.0,60.0,70.0
5.298e-07,0.0522,0.0,0.0,60.0,70.0
5.298e-07,0.05235,0.0,0.0,60.0,70.0
5.309e-07,0.05255,0.0,0.0,60.0,70.0
5.312e-07,0.05271,0.0,0.0,60.0,70.0
5.307e-07,0.05285,0.0,0.0,60.0,70.0
5.315e-07,0.05305,0.0,0.0,60.0,70.0
5.312e-07,0.0532,0.0,0.0,60.0,70.0
5.312e-07,0.05334,0.0,0.0,60.0,70.0
5.323e-07,0.05354,0.0,0.0,60.0,70.0
5.322e-07,0.05369,0.0,0.0,60.0,70.0
5.321e-07,0.05384,0.0,0.0,60.0,70.0
5.332e-07,0.05404,0.0,0.0,60.0,70.0
5.374e-07,0.05443,0.0,0.0,60.0,70.0
5.361e-07,0.05458,0.0,0.0,60.0,70.0
5.363e-07,0.05478,0.0,0.0,60.0,70.0
5.36e-07,0.05493,0.0,0.0,60.0,70.0
5.356e-07,0.05508,0.0,0.0,60.0,70.0
5.364e-07,0.05528,0.0,0.0,60.0,70.0
5.36e-07,0.05544,0.0,0.0,60.0,70.0
5.359e-07,0.05558,0.0,0.0,60.0,70.0
5.372e-07,0.05579,0.0,0.0,60.0,70.0
5.364e-07,0.05593,0.0,0.0,60.0,70.0
5.363e-07,0.05608,0.0,0.0,60.0,70.0
5.376e-07,0.05628,0.0,0.0,60.0,70.0
5.372e-07,0.05643,0.0,0.0,60.0,70.0
5.373e-07,0.05659,0.0,0.0,60.0,70.0
5.376e-07,0.05678,0.0,0.0,60.0,70.0
5.378e-07,0.05693,0.0,0.0,60.0,70.0
5.383e-07,0.05708,0.0,0.0,60.0,70.0
5.39e-07,0.05728,0.0,0.0,60.0,70.0
5.383e-07,0.05743,0.0,0.0,60.0,70.0
5.388e-07,0.05758,0.0,0.0,60.0,70.0
5.392e-07,0.05778,0.0,0.0,60.0,70.0
5.391e-07,0.05792,0.0,0.0,60.0,70.0
5.388e-07,0.05808,0.0,0.0,60.0,70.0
5.402e-07,0.05828,0.0,0.0,60.0,70.0
5.398e-07,0.05843,0.0,0.0,60.0,70.0
5.394e-07,0.05858,0.0,0.0,60.0,70.0
5.403e-07,0.05877,0.0,0.0,60.0,70.0
5.398e-07,0.05892,0.0,0.0,60.0,70.0
5.404e-07,0.05907,0.0,0.0,60.0,70.0
5.414e-07,0.05927,0.0,0.0,60.0,70.0
5.411e-07,0.05942,0.0,0.0,60.0,70.0
5.41e-07,0.05957,0.0,0.0,60.0,70.0
5.42e-07,0.05977,0.0,0.0,60.0,70.0
5.418e-07,0.05992,0.0,0.0,60.0,70.0
5.417e-07,0.06007,0.0,0.0,60.0,70.0
5.424e-07,0.06027,0.0,0.0,60.0,70.0
5.424e-07,0.06043,0.0,0.0,60.0,70.0
5.423e-07,0.06057,0.0,0.0,60.0,70.0
5.428e-07,0.06077,0.0,0.0,60.0,70.0
5.432e-07,0.06092,0.0,0.0,60.0,70.0
5.432e-07,0.06107,0.0,0.0,60.0,70.0
5.439e-07,0.06128,0.0,0.0,60.0,70.0
5.435e-07,0.06142,0.0,0.0,60.0,70.0
5.438e-07,0.06157,0.0,0.0,60.0,70.0
5.446e-07,0.06178,0.0,0.0,60.0,70.0
5.439e-07,0.06192,0.0,0.0,60.0,70.0
5.436e-07,0.06207,0.0,0.0,60.0,70.0
5.447e-07,0.06227,0.0,0.0,60.0,70.0
5.446e-07,0.06242,0.0,0.0,60.0,70.0
5.448e-07,0.06257,0.0,0.0,60.0,70.0
5.452e-07,0.06277,0.0,0.0,60.0,70.0
5.455e-07,0.06292,0.0,0.0,60.0,70.0
5.458e-07,0.06307,0.0,0.0,60.0,70.0
5.462e-07,0.06327,0.0,0.0,60.0,70.0
5.456e-07,0.06342,0.0,0.0,60.0,70.0
5.463e-07,0.06357,0.0,0.0,60.0,70.0
5.469e-07,0.06377,0.0,0.0,60.0,70.0
5.467e-07,0.06392,0.0,0.0,60.0,70.0
5.466e-07,0.06407,0.0,0.0,60.0,70.0
5.482e-07,0.06427,0.0,0.0,60.0,70.0
5.478e-07,0.06442,0.0,0.0,60.0,70.0
5.475e-07,0.06457,0.0,0.0,60.0,70.0
5.481e-07,0.06477,0.0,0.0,60.0,70.0
5.48e-07,0.06493,0.0,0.0,60.0,70.0
5.478e-07,0.06507,0.0,0.0,60.0,70.0
5.484e-07,0.06527,0.0,0.0,60.0,70.0
5.482e-07,0.06542,0.0,0.0,60.0,70.0
5.483e-07,0.06557,0.0,0.0,60.0,70.0
5.488e-07,0.06577,0.0,0.0,60.0,70.0
5.495e-07,0.06592,0.0,0.0,60.0,70.0
5.489e-07,0.06606,0.0,0.0,60.0,70.0
5.499e-07,0.06627,0.0,0.0,60.0,70.0
5.499e-07,0.06642,0.0,0.0,60.0,70.0
5.497e-07,0.06657,0.0,0.0,60.0,70.0
5.507e-07,0.06677,0.0,0.0,60.0,70.0
5.503e-07,0.06691,0.0,0.0,60.0,70.0
5.503e-07,0.06707,0.0,0.0,60.0,70.0
5.514e-07,0.06727,0.0,0.0,60.0,70.0
5.51e-07,0.06742,0.0,0.0,60.0,70.0
5.511e-07,0.06757,0.0,0.0,60.0,70.0
5.519e-07,0.06777,0.0,0.0,60.0,70.0
5.519e-07,0.06793,0.0,0.0,60.0,70.0
5.514e-07,0.06807,0.0,0.0,60.0,70.0
5.524e-07,0.06827,0.0,0.0,60.0,70.0
5.521e-07,0.06842,0.0,0.0,60.0,70.0
5.521e-07,0.06857,0.0,0.0,60.0,70.0
5.531e-07,0.06877,0.0,0.0,60.0,70.0
5.529e-07,0.06892,0.0,0.0,60.0,70.0
5.524e-07,0.06906,0.0,0.0,60.0,70.0
5.534e-07,0.06927,0.0,0.0,60.0,70.0
5.533e-07,0.06942,0.0,0.0,60.0,70.0
5.529e-07,0.06956,0.0,0.0,60.0,70.0
5.544e-07,0.06976,0.0,0.0,60.0,70.0
5.54e-07,0.06992,0.0,0.0,60.0,70.0
5.537e-07,0.07006,0.0,0.0,60.0,70.0
5.545e-07,0.07025,0.0,0.0,60.0,70.0
5.545e-07,0.07041,0.0,0.0,60.0,70.0
5.548e-07,0.07057,0.0,0.0,60.0,70.0
5.551e-07,0.07077,0.0,0.0,60.0,70.0
5.553e-07,0.07091,0.0,0.0,60.0,70.0
5.549e-07,0.07107,0.0,0.0,60.0,70.0
5.563e-07,0.07127,0.0,0.0,60.0,70.0
5.561e-07,0.07142,0.0,0.0,60.0,70.0
5.557e-07,0.07156,0.0,0.0,60.0,70.0
5.565e-07,0.07177,0.0,0.0,60.0,70.0
5.561e-07,0.07191,0.0,0.0,60.0,70.0
5.563e-07,0.07206,0.0,0.0,60.0,70.0
5.574e-07,0.07226,0.0,0.0,60.0,70.0
5.569e-07,0.07242,0.0,0.0,60.0,70.0
5.571e-07,0.07257,0.0,0.0,60.0,70.0
5.575e-07,0.07277,0.0,0.0,60.0,70.0
5.576e-07,0.07291,0.0,0.0,60.0,70.0
5.58e-07,0.07306,0.0,0.0,60.0,70.0
5.582e-07,0.07326,0.0,0.0,60.0,70.0
5.58e-07,0.07341,0.0,0.0,60.0,70.0
5.577e-07,0.07356,0.0,0.0,60.0,70.0
5.589e-07,0.07376,0.0,0.0,60.0,70.0
5.585e-07,0.07391,0.0,0.0,60.0,70.0
5.585e-07,0.07406,0.0,0.0,60.0,70.0
5.593e-07,0.07426,0.0,0.0,60.0,70.0
5.591e-07,0.07441,0.0,0.0,60.0,70.0
5.592e-07,0.07456,0.0,0.0,60.0,70.0
5.599e-07,0.07476,0.0,0.0,60.0,70.0
5.597e-07,0.07491,0.0,0.0,60.0,70.0
